R472544,R757887
R828054,R172768
R647978,R938996
R860494,R155237
R679680,R985988
R686498,R550714
R355601,R439191
R983176,R540134
R806350,R688267
R137944,R910510
R144167,R682418
R559093,R777888
R664102,R302758
R633867,R235555
R370270,R966762
R887555,R671676
R336612,R686749
R932831,R215189
R159853,R975918
R716228,R771247
R384073,R880261
R194309,R931742
R182668,R851679
R800816,R612394
R949979,R938057
R347648,R776832
R716864,R297550
R914032,R902555
R394105,R944830
R443424,R804725
R518488,R927300
R780339,R333583
R435473,R369982
R452481,R341975
R157988,R823737
R249783,R848510
R443613,R388461
R242844,R904509
R545720,R319307
R925642,R956594
R467531,R122564
R643079,R244154
R556957,R221511
R612037,R967861
R506847,R437654
R898448,R533564
R691278,R737703
R657036,R554317
R202823,R573186
R667415,R608075
R825642,R784798
R222836,R206928
R209071,R580492
R442403,R900589
R364541,R601318
R439395,R579749
R819024,R736452
R935559,R680894
R834136,R451718
R229547,R767051
R648288,R552772
R246909,R865804
R383058,R618015
R349600,R813388
R986144,R756346
R883508,R569783
R915013,R362686
R374313,R466781
R208269,R194429
R877778,R498012
R631685,R991509
R248946,R189417
R474636,R999557
R987166,R735446
R242756,R450684
R813596,R936475
R877666,R413298
R529015,R818126
R467117,R930035
R565212,R460065
R575701,R888229
R273123,R344452
R774616,R870339
R464697,R804014
R923575,R743713
R874579,R211601
R802900,R390951
R652787,R246968
R481606,R393848
R859108,R806173
R857131,R613185
R756588,R511425
R962543,R159339
R816267,R567558
R557405,R792652
R195257,R733488
R109837,R886376
R176444,R935279
R335543,R544546
R284348,R961184
R119790,R506892
R101233,R492121
R931604,R864777
R767558,R102087
R521242,R864791
R230962,R494726
R996012,R469523
R824474,R967085
R577898,R625996
R541571,R620499
R604271,R322763
R402257,R983678
R465603,R588034
R994473,R814754
R986241,R116942
R818509,R173289
R341697,R633714
R151696,R160110
R749035,R168992
R760719,R951669
R728387,R755018
R315803,R555319
R837737,R328442
R584579,R979009
R502593,R915086
R419222,R737979
R486308,R194092
R317746,R695527
R731886,R798817
R544671,R617387
R728409,R266424
R984175,R313502
R268047,R448449
R630738,R276643
R340734,R106372
R493318,R570756
R653199,R227376
R514950,R870511
R957810,R962236
R268285,R587643
R905791,R548515
R511958,R266965
R908035,R344051
R780128,R835087
R169120,R710645
R342874,R188982
R485391,R522124
R270912,R930966
R235178,R140046
R825643,R909045
R928182,R171110
R141023,R667008
R325478,R191603
R854583,R707548
R560925,R829039
R899403,R151545
R933314,R235637
R795661,R371163
R710019,R362763
R623978,R928648
R776941,R876269
R942713,R576064
R175078,R917824
R746493,R732517
R764133,R916716
R959119,R424004
R925515,R115695
R663592,R366609
R160684,R144616
R391035,R245800
R642999,R224786
R379638,R512505
R322650,R159206
R907254,R680144
R248488,R515548
R273968,R185264
R975755,R407030
R450247,R143552
R651227,R899970
R411310,R590758
R454403,R479683
R696784,R960495
R657559,R174750
R473119,R994129
R590581,R871470
R344694,R476460
R774450,R768728
R100366,R747263
R761252,R188389
R240103,R121609
R867212,R137344
R714231,R997337
R317923,R329992
R514765,R245143
R622667,R723847
R802801,R973961
R754573,R474177
R789642,R291084
R793699,R401179
R452246,R932199
R738637,R194163
R813561,R117412
R710098,R804008
R826724,R571916
R501750,R847998
R940291,R333053
R460369,R841318
R961226,R579022
R241544,R761073
R484281,R724001
R469886,R233582
R632396,R407805
R674289,R182432
R865252,R725008
R771594,R744884
R128873,R698919
R770558,R304664
R212794,R919366
R587403,R507034
R672422,R450691
R355396,R344892
R504550,R438950
R805845,R748082
R847270,R440279
R414906,R635767
R753772,R677695
R922531,R299416
R529077,R699376
R584311,R774848
R920927,R582357
R149970,R884815
R368032,R168873
R555419,R727536
R395966,R931695
R329337,R564323
R194340,R607223
R436936,R130506
R478250,R937491
R128447,R137554
R704754,R558791
R618261,R676046
R601337,R445177
R304045,R425532
R726464,R499182
R906864,R970848
R640620,R401653
R414432,R470894
R920886,R565391
R663014,R717436
R636220,R431442
R930426,R345868
R242014,R150681
R720267,R420775
R651722,R904301
R732706,R577158
R348620,R606439
R414287,R815043
R126600,R905082
R409134,R661956
R227824,R730533
R433525,R587025
R858152,R128412
R592479,R197396
R332801,R519774
R828941,R279419
R480689,R791444
R502151,R245354
R474404,R202501
R427240,R744171
R437612,R616873
R304249,R879017
R972401,R428709
R745960,R233391
R181257,R338394
R983408,R365152
R698376,R250137
R667483,R407389
R930657,R682158
R704009,R439896
R524606,R294853
R677370,R897945
R975287,R232240
R465491,R109356
R412211,R491331
R916168,R186356
R470872,R126131
R448372,R784158
R182960,R118281
R838773,R658947
R100793,R913646
R157457,R424975
R143941,R271234
R511511,R990493
R605166,R423275
R415696,R465762
R837090,R699332
R385173,R754221
R285055,R741780
R891969,R555537
R988391,R703904
R928287,R614434
R378418,R281490
R602173,R474127
R313875,R398220
R205113,R784834
R435896,R808134
R848621,R886525
R428275,R580446
R965122,R143099
R912630,R159374
R987262,R386310
R754627,R712949
R997394,R968648
R742899,R610418
R722298,R186351
R960637,R764203
R132469,R142610
R814047,R894351
R796646,R121762
R213861,R132752
R422617,R696948
R863499,R121933
R750362,R122302
R757194,R638712
R657133,R955006
R812942,R892943
R347822,R897233
R315680,R415438
R526220,R960405
R783080,R745428
R246958,R783206
R168732,R438932
R940290,R415616
R745289,R765542
R351698,R231416
R200365,R820761
R613822,R561806
R348961,R840740
R613893,R696031
R888121,R194573
R534693,R701024
R801985,R269570
R761063,R855885
R355360,R834473
R759236,R376057
R509680,R375633
R858769,R548696
R442787,R722182
R453702,R635016
R134958,R867366
R141864,R543919
R200770,R907474
R810117,R752666
R795069,R926736
R889425,R885048
R913375,R957365
R618230,R510345
R109958,R923844
R863644,R390800
R116627,R789729
R762958,R921333
R222884,R721224
R432172,R903017
R411675,R657926
R223098,R435188
R300520,R406875
R914543,R323672
R465978,R848136
R334867,R395639
R344565,R267210
R351722,R904110
R143208,R176003
R943968,R912363
R888221,R844403
R515435,R613858
R940766,R562738
R741681,R422982
R579617,R566301
R234472,R659453
R916170,R248803
R275173,R915292
R849234,R608113
R494600,R898026
R575349,R843299
R546266,R115565
R894429,R391890
R416212,R472518
R116610,R844253
R711873,R109629
R403533,R958940
R452578,R764169
R960014,R970471
R275182,R687140
R913080,R229652
R220767,R706788
R735886,R818245
R528561,R248706
R299962,R828369
R291898,R743170
R575758,R876499
R775024,R784687
R212881,R152004
R638874,R359828
R503094,R820091
R305506,R953689
R132400,R156834
R543340,R514129
R356585,R801178
R348906,R655304
R480333,R885098
R966852,R993136
R160494,R488408
R251245,R392050
R439043,R395944
R782673,R404361
R253278,R726395
R265178,R803117
R975337,R937456
R164321,R739747
R662530,R461727
R235777,R885736
R287478,R403500
R853284,R957660
R381605,R251371
R525956,R530909
R824162,R713967
R909363,R671527
R442377,R181139
R210694,R576708
R139650,R322886
R265378,R241636
R953716,R652845
R292432,R322245
R827452,R417707
R827890,R546553
R764593,R537907
R844256,R298288
R390985,R580804
R576798,R819062
R177082,R291143
R760325,R370600
R970501,R451887
R705438,R890896
R442951,R373837
R770099,R780344
R435292,R692783
R304597,R685540
R264824,R834965
R198171,R780372
R589617,R947244
R347344,R500086
R826702,R694354
R176675,R926987
R539135,R992892
R413710,R363956
R254358,R329826
R667700,R868347
R884539,R133848
R920803,R738633
R805179,R233662
R970703,R132294
R114988,R354868
R838746,R279912
R553499,R769592
R563896,R633318
R888333,R647498
R480561,R723389
R558963,R714929
R991031,R622233
R292602,R439879
R214029,R706625
R664014,R216765
R237936,R421341
R204823,R345032
R591307,R194673
R133220,R261054
R187071,R535906
R861873,R206955
R728066,R337272
R697983,R935761
R707416,R348713
R434617,R682024
R757618,R413539
R695795,R807418
R468780,R876884
R908786,R485321
R585899,R525964
R336290,R686050
R664413,R590384
R732999,R949915
R836623,R225206
R572167,R136661
R574695,R529990
R145229,R220660
R802529,R480720
R342376,R668953
R488743,R115995
R821594,R817583
R359513,R702920
R881686,R563605
R373972,R707067
R311143,R255553
R242415,R663063
R333592,R954152
R883181,R677014
R136643,R454883
R708767,R349463
R718382,R363578
R246037,R105576
R705108,R642907
R572011,R411618
R116010,R892837
R754923,R173508
R505942,R767310
R997298,R237087
R941333,R146585
R611184,R400335
R548415,R365952
R510241,R822193
R934730,R789795
R381736,R963383
R707696,R235975
R650184,R255080
R598744,R182147
R191633,R836749
R455147,R826201
R793646,R653988
R176243,R695744
R106965,R326545
R834121,R188920
R376287,R591058
R338564,R677123
R526984,R648746
R712517,R402608
R167615,R853707
R164955,R891145
R945201,R808795
R657417,R961903
R779020,R718183
R583894,R729117
R160304,R681964
R735883,R598093
R147738,R839845
R535490,R461932
R816219,R806212
R122116,R949593
R606861,R240706
R928730,R838595
R270530,R660321
R846665,R877313
R571161,R322256
R390228,R871564
R254941,R152608
R776815,R626578
R193828,R945268
R729549,R142947
R763721,R844057
R428604,R122072
R806712,R731492
R390452,R719109
R724659,R388444
R275604,R516484
R388467,R793157
R329689,R619877
R305874,R439288
R174380,R615603
R221614,R575919
R352592,R275156
R836326,R102516
R524013,R112323
R362233,R598189
R651358,R435762
R475281,R405351
R295962,R355767
R760629,R802327
R577516,R889237
R780770,R553893
R921857,R130242
R263075,R988206
R582923,R731600
R370328,R738735
R360364,R574374
R837371,R352078
R822970,R659282
R289647,R934711
R705372,R690565
R568849,R278164
R305909,R194849
R863135,R241151
R940096,R937916
R514050,R769101
R645201,R732906
R929858,R689001
R183384,R846125
R431788,R745140
R944280,R527578
R261265,R916984
R389132,R158901
R709294,R900462
R467288,R837419
R189764,R374100
R525176,R482250
R204526,R435117
R702805,R779673
R478795,R541466
R921887,R216433
R461802,R118185
R459973,R818383
R823340,R520302
R606254,R197949
R809942,R480957
R318841,R587600
R582171,R684617
R234735,R842436
R103699,R171541
R364552,R623037
R770743,R320629
R363134,R192200
R133773,R743918
R752591,R317218
R686251,R783540
R789984,R979148
R805919,R868845
R336851,R266287
R377521,R248064
R554961,R387834
R183564,R244282
R297114,R938048
R418742,R200528
R907031,R151701
R520065,R561378
R962901,R472682
R369522,R866053
R323732,R742221
R277785,R912469
R149459,R378517
R129037,R665628
R370518,R578248
R255490,R515537
R180191,R742025
R966623,R289226
R474176,R503604
R183075,R152058
R218196,R793628
R230097,R977179
R381733,R869116
R864282,R958932
R535177,R739184
R338356,R356339
R159918,R206283
R696173,R362744
R414785,R921890
R808901,R138951
R420647,R863140
R597476,R886651
R256558,R407004
R612069,R781568
R873633,R309668
R845001,R868380
R852654,R283527
R868920,R819508
R727082,R230199
R737578,R375451
R434150,R570948
R145360,R833919
R739144,R327708
R725989,R214776
R678593,R999892
R241676,R560768
R581049,R700777
R866596,R825108
R496636,R319449
R210408,R133573
R187147,R541592
R893711,R655670
R594407,R384830
R669526,R674675
R999742,R782768
R527846,R984997
R967739,R624237
R795951,R586207
R230948,R198550
R462644,R831592
R543293,R645940
R347045,R605655
R159137,R564808
R651390,R590435
R781537,R258452
R522246,R900498
R575508,R170615
R462313,R914491
R131226,R423870
R395166,R545323
R630449,R372584
R402639,R907948
R196519,R576842
R383038,R388674
R292005,R394124
R459535,R593972
R917739,R790908
R547088,R121600
R647286,R359605
R884660,R377193
R734041,R934463
R849697,R582907
R605998,R607586
R457710,R425141
R835173,R168669
R183988,R370930
R710094,R327018
R957297,R201472
R472546,R292088
R789583,R752771
R515591,R795250
R534175,R861444
R602229,R600620
R231627,R623670
R155203,R534816
R704148,R847642
R629255,R772022
R445963,R400584
R907328,R993171
R594317,R996042
R702892,R478263
R569093,R899675
R658867,R816509
R909925,R937080
R181872,R929524
R351468,R214647
R941979,R882182
R248593,R535314
R835288,R993329
R486691,R932573
R361320,R510344
R521270,R324993
R511736,R711894
R960498,R974296
R154133,R831515
R802435,R658469
R259246,R948275
R537531,R841863
R489449,R761683
R159930,R169918
R961663,R865954
R975168,R886444
R847052,R454248
R241656,R430280
R626165,R429194
R417521,R965853
R152379,R919139
R324835,R461604
R850886,R508134
R326034,R913512
R302171,R171988
R326480,R947522
R351800,R469120
R503517,R306901
R512921,R746095
R212839,R313086
R313029,R915034
R375594,R511939
R250284,R276184
R367149,R412893
R778462,R299073
R251032,R939809
R788659,R311676
R603934,R868939
R385419,R593908
R826195,R342045
R803884,R531558
R336408,R897173
R242904,R783516
R518685,R740382
R691749,R645700
R506987,R842733
R442210,R881984
R132755,R830221
R512007,R178912
R408148,R816428
R999404,R411135
R502916,R982307
R252985,R688852
R296005,R354916
R354580,R263292
R898184,R212004
R266001,R524071
R349067,R524173
R826325,R707227
R842094,R650607
R958510,R717807
R737172,R177283
R820894,R562857
R572521,R322180
R784999,R968707
R955433,R933310
R367509,R586217
R372974,R256902
R871000,R544195
R179300,R471922
R734171,R499067
R893296,R288322
R151656,R666326
R608891,R975443
R500252,R857361
R157922,R516778
R827844,R994102
R962141,R909659
R719747,R236676
R857707,R395798
R449510,R977885
R712999,R242421
R713801,R448160
R167425,R782072
R817645,R346403
R367312,R220180
R133503,R942915
R675633,R590800
R305950,R596824
R343856,R191128
R606011,R735810
R704332,R915379
R752531,R102180
R837508,R331931
R282491,R979295
R377157,R207607
R945614,R187896
R758578,R823577
R637267,R103629
R826846,R185806
R173972,R533458
R311583,R161432
R196111,R420736
R316665,R769760
R712278,R651622
R451495,R866875
R322984,R993141
R459868,R923390
R333259,R281995
R614320,R414049
R509881,R939824
R944537,R662616
R237204,R774680
R784600,R696953
R145834,R935201
R836700,R201586
R171609,R962019
R408662,R148228
R841797,R259307
R381657,R291787
R401520,R829496
R249531,R915256
R747943,R525288
R559067,R716622
R781378,R250029
R687895,R176722
R537353,R530571
R520440,R678646
R814714,R568825
R779104,R953398
R727510,R618691
R955223,R895504
R857345,R226204
R720873,R544108
R131930,R349938
R398042,R959361
R538787,R823444
R220754,R138347
R202254,R965845
R590817,R364590
R660465,R746661
R616623,R811255
R794961,R383068
R204616,R917929
R300648,R772383
R865890,R997120
R448181,R839197
R840412,R585380
R247073,R566258
R870714,R982358
R465788,R308604
R313993,R118322
R454261,R189723
R367093,R143528
R555863,R622261
R757375,R871734
R772095,R320290
R146533,R907526
R257934,R558887
R541148,R160692
R167326,R532255
R412258,R806793
R820605,R616615
R941284,R620274
R254344,R569647
R880283,R210753
R925870,R889104
R489530,R155721
R538008,R378205
R343405,R377930
R989648,R302259
R114260,R861830
R455801,R662547
R873902,R252561
R803681,R233359
R426666,R764117
R778913,R394830
R323686,R296172
R288339,R257707
R721879,R382957
R531727,R547894
R796014,R981603
R474674,R502611
R567021,R339927
R837894,R672231
R750105,R314058
R419838,R541036
R528121,R920899
R929752,R299097
R601462,R515982
R860868,R317207
R741119,R279667
R284944,R946753
R920471,R765075
R284914,R119073
R876978,R181301
R888079,R728470
R857844,R157547
R690184,R166117
R529320,R113054
R337559,R594682
R297699,R589980
R821182,R310703
R303835,R911484
R889183,R782914
R630460,R167903
R308576,R837987
R442120,R146285
R278715,R686028
R263123,R287034
R481024,R956544
R862895,R814760
R865726,R236726
R772463,R538326
R745285,R731387
R617148,R786485
R583358,R766648
R689707,R100224
R588139,R544939
R707406,R333668
R994526,R651764
R556694,R662147
R894102,R227996
R176024,R846015
R412281,R905303
R480876,R517870
R336697,R521246
R137391,R637670
R834214,R127509
R224679,R567609
R157692,R412725
R375914,R827046
R617116,R923907
R201542,R372727
R746115,R588154
R715812,R514373
R793152,R144155
R724855,R470926
R134879,R774606
R834809,R147414
R968863,R275094
R428090,R780021
R415808,R275114
R619921,R308777
R980116,R401519
R209979,R314542
R574178,R527480
R513107,R761722
R495842,R408450
R566725,R932207
R803293,R145761
R963125,R425824
R742889,R718994
R841304,R733050
R407105,R216743
R405590,R220333
R372960,R670714
R869075,R211898
R367484,R207654
R829226,R889395
R154825,R958724
R159636,R964252
R844476,R390486
R117510,R557595
R207266,R346919
R308740,R113249
R231986,R302385
R349671,R201837
R229232,R807439
R664655,R195388
R404382,R766832
R909763,R888419
R118474,R992463
R849403,R320958
R274948,R324084
R943796,R582429
R669571,R492946
R684268,R290589
R726291,R134548
R998104,R821326
R698064,R824712
R685458,R292107
R427663,R137502
R960086,R875644
R223110,R807510
R381495,R192165
R391340,R877178
R444163,R274727
R807692,R657311
R578029,R209879
R224660,R744126
R418571,R882433
R833459,R271510
R499513,R452736
R728960,R585077
R257323,R170437
R252234,R775608
R503516,R586511
R713189,R266893
R118219,R171635
R304596,R916998
R671251,R370175
R754847,R637673
R333555,R572139
R438563,R304061
R375524,R878792
R825784,R775047
R648741,R725961
R252988,R746360
R617426,R267539
R581230,R320949
R603387,R262001
R525424,R408647
R948085,R503647
R965829,R971658
R361804,R260915
R129041,R345435
R998526,R470958
R231371,R455041
R420554,R467224
R281483,R448121
R658628,R720828
R897391,R721930
R439469,R624337
R531310,R747569
R611523,R492362
R833154,R702468
R208885,R375351
R293689,R501114
R298949,R658471
R821666,R164868
R730715,R104799
R422887,R190048
R759491,R488891
R140586,R159469
R977440,R252397
